Tempo;Entrada;Saida;
947732564;2.711306;8.000000;
947832574;2.743086;8.000000;
947932570;2.694119;8.000000;
948032548;2.713576;8.000000;
948132525;2.695740;8.000000;
948232543;2.718116;8.000000;
948332552;2.687957;8.000000;
948432542;2.691849;8.000000;
948532559;2.691200;8.000000;
948632551;2.685039;8.000000;
948732569;2.677580;8.000000;
948832557;2.689579;8.000000;
948932567;2.697686;8.000000;
949032573;2.711955;8.000000;
949132560;2.720386;8.000000;
949232549;2.688282;8.000000;
949332581;2.668500;8.000000;
949432561;2.706442;8.000000;
949532568;2.702550;8.000000;
949632510;2.681796;8.000000;
949732508;2.663312;8.000000;
949832516;2.709036;8.000000;
949932517;2.693146;8.000000;
950032514;2.700929;8.000000;
950132512;2.689579;8.000000;
950232577;2.687957;8.000000;
950332561;2.662988;8.000000;
950432564;2.697686;8.000000;
950532579;2.674013;8.000000;
950632586;2.688930;8.000000;
950732593;2.703199;8.000000;
950832566;2.680823;8.000000;
950932585;2.666555;8.000000;
951032568;2.687633;8.000000;
951132579;2.685039;8.000000;
951232580;2.686012;8.000000;
951332582;2.670770;8.000000;
951432568;2.678229;8.000000;
951532569;2.688606;8.000000;
951632580;2.680499;8.000000;
951732583;2.684390;8.000000;
951832586;2.685687;8.000000;
951932589;2.678877;8.000000;
952032595;2.671419;8.000000;
952132582;2.676932;8.000000;
952232585;2.664609;8.000000;
952332578;2.671095;8.000000;
952432585;2.686012;8.000000;
952532579;2.681796;8.000000;
952632580;2.674662;8.000000;
952732561;2.664609;8.000000;
952832593;2.671743;8.000000;
952932598;2.693795;8.000000;
953032588;2.671095;8.000000;
953132593;2.657150;8.000000;
953232594;2.645152;8.000000;
953332591;2.667527;8.000000;
953432589;2.650340;8.000000;
953532591;2.674662;8.000000;
953632592;2.669473;8.000000;
953732596;2.658448;8.000000;
953832602;2.661690;8.000000;
953932606;2.665258;8.000000;
954032607;2.661366;8.000000;
954132602;2.692497;8.000000;
954232604;2.692822;8.000000;
954332601;2.669473;8.000000;
954432603;2.653583;8.000000;
954532619;2.652935;8.000000;
954632592;2.658448;8.000000;
954732625;2.658772;8.000000;
954832610;2.645800;8.000000;
954932611;2.668500;8.000000;
955032612;2.649368;8.000000;
955132611;2.667527;8.000000;
955232622;2.663960;8.000000;
955332625;2.662015;8.000000;
955432613;2.648070;8.000000;
955532614;2.646773;8.000000;
955632614;2.654880;8.000000;
955732628;2.649692;8.000000;
955832629;2.649368;8.000000;
955932617;2.672392;8.000000;
956032667;2.676932;8.000000;
956132634;2.671419;8.000000;
956232617;2.631856;8.000000;
956332632;2.650989;8.000000;
956432636;2.646125;8.000000;
956532617;2.647422;8.000000;
956632644;2.628613;8.000000;
956732621;2.660718;8.000000;
956832684;2.650989;8.000000;
956932647;2.646449;8.000000;
957032657;2.679202;8.000000;
957132625;2.649043;8.000000;
957232627;2.644503;8.000000;
957332626;2.649692;8.000000;
957432627;2.645800;8.000000;
957532632;2.632829;8.000000;
957632643;2.637369;8.000000;
957732694;2.635748;8.000000;
957832624;2.639963;8.000000;
957932656;2.631532;8.000000;
958032635;2.625695;8.000000;
958132634;2.641909;8.000000;
958232635;2.617263;8.000000;
958332637;2.647422;8.000000;
958432637;2.644503;8.000000;
958532641;2.632505;8.000000;
958632651;2.616291;8.000000;
958732647;2.642233;8.000000;
958832633;2.643530;8.000000;
958932642;2.632505;8.000000;
959032652;2.640288;8.000000;
959132653;2.649043;8.000000;
959232631;2.636072;8.000000;
959332645;2.676607;8.000000;
959432643;2.639315;8.000000;
959532674;2.636396;8.000000;
959632644;2.619533;8.000000;
959732650;2.630559;8.000000;
959832645;2.640936;8.000000;
959932647;2.623100;8.000000;
960032651;2.646773;8.000000;
960132648;2.611426;8.000000;
960232656;2.598455;8.000000;
960332662;2.613048;8.000000;
960432650;2.625370;8.000000;
960532660;2.637369;8.000000;
960632654;2.629586;8.000000;
960732667;2.633802;8.000000;
960832667;2.650989;8.000000;
960932661;2.610778;8.000000;
961032674;2.633153;8.000000;
961132660;2.608508;8.000000;
961232660;2.630559;8.000000;
961332659;2.621803;8.000000;
961432659;2.619209;8.000000;
961532660;2.632505;8.000000;
961632677;2.618236;8.000000;
961732673;2.651313;8.000000;
961832630;2.615318;8.000000;
961932697;2.632505;8.000000;
962032677;2.650016;8.000000;
962132667;2.630559;8.000000;
962232679;2.608183;8.000000;
962332678;2.633478;8.000000;
962432677;2.634126;8.000000;
962532672;2.616615;8.000000;
962632670;2.622128;8.000000;
962732680;2.618885;8.000000;
962832660;2.625695;8.000000;
962932683;2.607859;8.000000;
963032682;2.637369;8.000000;
963132691;2.614345;8.000000;
963232678;2.643855;8.000000;
963332680;2.612399;8.000000;
963432693;2.617912;8.000000;
963532689;2.593591;8.000000;
963632692;2.619858;8.000000;
963732699;2.622776;8.000000;
963832645;2.610453;8.000000;
963932686;2.628938;8.000000;
964032691;2.626343;8.000000;
964132700;2.629262;8.000000;
964232697;2.590672;8.000000;
964332697;2.605265;8.000000;
964432701;2.608183;8.000000;
964532713;2.604941;8.000000;
964632692;2.586781;8.000000;
964732691;2.608508;8.000000;
964832688;2.604616;8.000000;
964932688;2.619858;8.000000;
965032689;2.604616;8.000000;
965132690;2.606886;8.000000;
965232708;2.599103;8.000000;
965332708;2.594888;8.000000;
965432706;2.614345;8.000000;
965532675;2.611102;8.000000;
965632706;2.614669;8.000000;
965732708;2.622776;8.000000;
965832686;2.619858;8.000000;
965932713;2.624073;8.000000;
966032708;2.612399;8.000000;
966132720;2.595861;8.000000;
966232766;2.603643;8.000000;
966332739;2.599103;8.000000;
966432708;2.634126;8.000000;
966532716;2.611426;8.000000;
966632722;2.609805;8.000000;
966732717;2.595536;8.000000;
966832719;2.569594;8.000000;
966932722;2.596185;8.000000;
967032711;2.579971;8.000000;
967132711;2.597158;8.000000;
967232731;2.582889;8.000000;
967332752;2.567324;8.000000;
967432719;2.615966;8.000000;
967532720;2.572188;8.000000;
967632731;2.602995;8.000000;
967732740;2.585159;8.000000;
967832719;2.609481;8.000000;
967932716;2.608832;8.000000;
968032740;2.583538;8.000000;
968132723;2.593915;8.000000;
968232723;2.604941;8.000000;
968332739;2.574782;8.000000;
968432724;2.608183;8.000000;
968532721;2.595212;8.000000;
968632732;2.580295;8.000000;
968732736;2.608508;8.000000;
968832726;2.605589;8.000000;
968932728;2.616291;8.000000;
969032730;2.611426;8.000000;
969132734;2.595861;8.000000;
969232732;2.576403;8.000000;
969332734;2.543975;8.000000;
969432735;2.584186;8.000000;
969532733;2.569594;8.000000;
969632738;2.575106;8.000000;
969732742;2.611426;8.000000;
969832742;2.607211;8.000000;
969932808;2.599428;8.000000;
970032754;2.592942;8.000000;
970132744;2.561486;8.000000;
970232750;2.583862;8.000000;
970332744;2.578349;8.000000;
970432803;2.575106;8.000000;
970532771;2.591969;8.000000;
970632752;2.600076;8.000000;
970732757;2.612075;8.000000;
970832740;2.552082;8.000000;
970932755;2.597158;8.000000;
971032776;2.580619;8.000000;
971132766;2.603319;8.000000;
971232757;2.595536;8.000000;
971332821;2.581268;8.000000;
971432759;2.593591;8.000000;
971532710;2.578349;8.000000;
971632766;2.564729;8.000000;
971732758;2.544624;8.000000;
971832763;2.580619;8.000000;
971932778;2.584835;8.000000;
972032760;2.589699;8.000000;
972132752;2.561486;8.000000;
972232762;2.568296;8.000000;
972332786;2.564729;8.000000;
972432778;2.573485;8.000000;
972532781;2.578998;8.000000;
972632822;2.585159;8.000000;
972732769;2.574133;8.000000;
972832763;2.564729;8.000000;
972932792;2.587753;8.000000;
973032746;2.552406;8.000000;
973132764;2.553055;8.000000;
973232764;2.584186;8.000000;
973332764;2.599103;8.000000;
973432744;2.579646;8.000000;
973532767;2.559216;8.000000;
973632769;2.554352;8.000000;
973732770;2.579646;8.000000;
973832772;2.536516;8.000000;
973932773;2.578025;8.000000;
974032776;2.551434;8.000000;
974132775;2.568621;8.000000;
974232776;2.535544;8.000000;
974332841;2.564405;8.000000;
974432781;2.566675;8.000000;
974532785;2.563756;8.000000;
974632837;2.579971;8.000000;
974732789;2.585483;8.000000;
974832786;2.581592;8.000000;
974932783;2.566999;8.000000;
975032793;2.601373;8.000000;
975132801;2.588726;8.000000;
975232815;2.573485;8.000000;
975332783;2.563432;8.000000;
975432786;2.600401;8.000000;
975532786;2.603643;8.000000;
975632788;2.598131;8.000000;
975732795;2.582565;8.000000;
975832797;2.586781;8.000000;
975932801;2.582241;8.000000;
976032801;2.563756;8.000000;
976132815;2.599752;8.000000;
976232813;2.539111;8.000000;
976332795;2.550461;8.000000;
976432793;2.562135;8.000000;
976532794;2.570242;8.000000;
976632798;2.561162;8.000000;
976732794;2.553379;8.000000;
976832800;2.576403;8.000000;
976932795;2.562784;8.000000;
977032801;2.564081;8.000000;
977132800;2.563108;8.000000;
977232804;2.556298;8.000000;
977332808;2.551758;8.000000;
977432812;2.588402;8.000000;
977532802;2.581592;8.000000;
977632812;2.543002;8.000000;
977732809;2.544948;8.000000;
977832814;2.574133;8.000000;
977932803;2.557919;8.000000;
978032810;2.561486;8.000000;
978132813;2.570566;8.000000;
978232794;2.568296;8.000000;
978332814;2.547218;8.000000;
978432793;2.560189;8.000000;
978532813;2.566675;8.000000;
978632815;2.554028;8.000000;
978732840;2.568945;8.000000;
978832817;2.573161;8.000000;
978932827;2.581268;8.000000;
979032872;2.572512;8.000000;
979132838;2.566999;8.000000;
979232851;2.587753;8.000000;
979332841;2.577376;8.000000;
979432829;2.577376;8.000000;
979532885;2.557919;8.000000;
979632841;2.581916;8.000000;
979732821;2.552082;8.000000;
979832833;2.567972;8.000000;
979932831;2.572188;8.000000;
980032835;2.548515;8.000000;
980132852;2.557271;8.000000;
980232826;2.590672;8.000000;
980332838;2.570891;8.000000;
980432839;2.560189;8.000000;
980532842;2.566999;8.000000;
980632852;2.570242;8.000000;
980732825;2.549812;8.000000;
980832817;2.569918;8.000000;
980932845;2.559541;8.000000;
981032848;2.562784;8.000000;
981132836;2.565378;8.000000;
981232858;2.556946;8.000000;
981332862;2.576079;8.000000;
981432840;2.541705;8.000000;
981532846;2.558892;8.000000;
981632852;2.555974;8.000000;
981732855;2.547218;8.000000;
981832847;2.590348;8.000000;
981932839;2.560514;8.000000;
982032847;2.547542;8.000000;
982132857;2.528734;8.000000;
982232848;2.554028;8.000000;
982332849;2.556298;8.000000;
982432846;2.569594;8.000000;
982532867;2.550785;8.000000;
982632848;2.514789;8.000000;
982732876;2.549164;8.000000;
982832859;2.542678;8.000000;
982932859;2.541056;8.000000;
983032835;2.549488;8.000000;
983132916;2.526139;8.000000;
983232883;2.569269;8.000000;
983332860;2.553379;8.000000;
983432911;2.538138;8.000000;
983532867;2.537489;8.000000;
983632883;2.549488;8.000000;
983732859;2.531004;8.000000;
983832860;2.577701;8.000000;
983932867;2.536516;8.000000;
984032864;2.541381;8.000000;
984132864;2.536192;8.000000;
984232878;2.545596;8.000000;
984332866;2.557919;8.000000;
984432871;2.526464;8.000000;
984532868;2.524518;8.000000;
984632893;2.537489;8.000000;
984732868;2.543651;8.000000;
984832863;2.559216;8.000000;
984932889;2.535219;8.000000;
985032927;2.503115;8.000000;
985132892;2.515762;8.000000;
985232876;2.543002;8.000000;
985332890;2.567324;8.000000;
985432890;2.533598;8.000000;
985532873;2.565702;8.000000;
985632876;2.536841;8.000000;
985732876;2.532949;8.000000;
985832895;2.565378;8.000000;
985932890;2.528734;8.000000;
986032876;2.547218;8.000000;
986132883;2.537814;8.000000;
986232883;2.534895;8.000000;
986332889;2.547542;8.000000;
986432880;2.568945;8.000000;
986532906;2.501169;8.000000;
986632905;2.526788;8.000000;
986732911;2.535544;8.000000;
986832896;2.547542;8.000000;
986932911;2.512519;8.000000;
987032890;2.555649;8.000000;
987132887;2.538786;8.000000;
987232897;2.512844;8.000000;
987332893;2.540732;8.000000;
987432891;2.537489;8.000000;
987532891;2.535219;8.000000;
987632893;2.545272;8.000000;
987732896;2.551434;8.000000;
987832893;2.534571;8.000000;
987932908;2.575106;8.000000;
988032901;2.543975;8.000000;
988132917;2.555001;8.000000;
988232904;2.544299;8.000000;
988332909;2.545921;8.000000;
988432902;2.556298;8.000000;
988532898;2.541705;8.000000;
988632898;2.553704;8.000000;
988732906;2.554352;8.000000;
988832918;2.543002;8.000000;
988932901;2.556298;8.000000;
989032910;2.514789;8.000000;
989132909;2.541056;8.000000;
989232931;2.554028;8.000000;
989332913;2.562459;8.000000;
989432917;2.540408;8.000000;
989532927;2.528409;8.000000;
989632910;2.555001;8.000000;
989732912;2.557919;8.000000;
989832920;2.555001;8.000000;
989932918;2.533274;8.000000;
990032923;2.525491;8.000000;
990132912;2.509277;8.000000;
990232913;2.545921;8.000000;
990332915;2.513492;8.000000;
990432927;2.531004;8.000000;
990532934;2.538786;8.000000;
990632945;2.537814;8.000000;
990732930;2.546894;8.000000;
990832920;2.511222;8.000000;
990932929;2.531328;8.000000;
991032923;2.564729;8.000000;
991132933;2.554028;8.000000;
991232926;2.540408;8.000000;
991332923;2.539759;8.000000;
991432936;2.547866;8.000000;
991532949;2.541381;8.000000;
991632935;2.567648;8.000000;
991732929;2.543975;8.000000;
991832934;2.555001;8.000000;
991932931;2.559865;8.000000;
992032935;2.563108;8.000000;
992132917;2.551434;8.000000;
992232936;2.565378;8.000000;
992332935;2.548839;8.000000;
992432938;2.536192;8.000000;
992532955;2.550136;8.000000;
992633010;2.549812;8.000000;
992732906;2.535219;8.000000;
992832996;2.535544;8.000000;
992932958;2.535868;8.000000;
993032942;2.536841;8.000000;
993132945;2.556622;8.000000;
993232944;2.525491;8.000000;
993332970;2.551434;8.000000;
993432954;2.537814;8.000000;
993532943;2.563108;8.000000;
993633005;2.536516;8.000000;
993732947;2.547866;8.000000;
993832950;2.525167;8.000000;
993932962;2.536192;8.000000;
994032950;2.511222;8.000000;
994132928;2.540084;8.000000;
994232948;2.542029;8.000000;
994332952;2.540084;8.000000;
994432951;2.557595;8.000000;
994532956;2.532301;8.000000;
994632965;2.552082;8.000000;
994732965;2.549812;8.000000;
994832954;2.554676;8.000000;
994933020;2.549812;8.000000;
995032961;2.544299;8.000000;
995132967;2.545596;8.000000;
995232971;2.532301;8.000000;
995332966;2.531328;8.000000;
995432974;2.541056;8.000000;
995532964;2.547218;8.000000;
995632964;2.510898;8.000000;
995732969;2.547866;8.000000;
995832952;2.527761;8.000000;
995932974;2.535544;8.000000;
996032975;2.529058;8.000000;
996132963;2.534895;8.000000;
996232970;2.542678;8.000000;
996332988;2.534246;8.000000;
996432971;2.539759;8.000000;
996532971;2.530355;8.000000;
996632971;2.513168;8.000000;
996732975;2.530031;8.000000;
996832972;2.526139;8.000000;
996932974;2.541705;8.000000;
997032983;2.539435;8.000000;
997132996;2.519329;8.000000;
997232982;2.515438;8.000000;
997332989;2.515762;8.000000;
997432982;2.540732;8.000000;
997532981;2.519978;8.000000;
997632983;2.540732;8.000000;
997732981;2.546894;8.000000;
997832990;2.543651;8.000000;
997932998;2.514789;8.000000;
998032976;2.526139;8.000000;
998132991;2.519654;8.000000;
998232992;2.558244;8.000000;
998333008;2.535219;8.000000;
998433007;2.506682;8.000000;
998532993;2.522248;8.000000;
998633000;2.541381;8.000000;
998732998;2.496305;8.000000;
998833005;2.510574;8.000000;
998932994;2.533922;8.000000;
999032998;2.525815;8.000000;
999133005;2.545272;8.000000;
999232998;2.515114;8.000000;
999333001;2.519005;8.000000;
999432995;2.531328;8.000000;
999533001;2.501169;8.000000;
999632996;2.509601;8.000000;
999733001;2.513168;8.000000;
999832997;2.518032;8.000000;
999932999;2.522248;8.000000;
1000033002;2.503115;8.000000;
1000133009;2.512519;8.000000;
1000233018;2.524518;8.000000;
1000333000;2.520302;8.000000;
1000433013;2.514141;8.000000;
1000533018;2.528409;8.000000;
1000632996;2.542678;8.000000;
1000733015;2.512195;8.000000;
1000833010;2.516411;8.000000;
1000933026;2.486577;8.000000;
1001033008;2.494035;8.000000;
1001133021;2.515114;8.000000;
1001233030;2.518357;8.000000;
1001333022;2.507979;8.000000;
1001433023;2.516087;8.000000;
1001533033;2.513492;8.000000;
1001633013;2.509925;8.000000;
1001732989;2.515438;8.000000;
1001833031;2.501169;8.000000;
1001933020;2.512844;8.000000;
1002033020;2.541705;8.000000;
1002133028;2.533598;8.000000;
1002233023;2.525491;8.000000;
1002333031;2.514141;8.000000;
1002433028;2.511871;8.000000;
1002533024;2.507331;8.000000;
1002633031;2.467120;8.000000;
1002733023;2.507331;8.000000;
1002833047;2.508952;8.000000;
1002933025;2.497278;8.000000;
1003033039;2.524842;8.000000;
1003133031;2.529382;8.000000;
1003233028;2.496305;8.000000;
1003333035;2.491765;8.000000;
1003433033;2.479442;8.000000;
1003533033;2.523545;8.000000;
1003633033;2.509925;8.000000;
1003733055;2.499224;8.000000;
1003833051;2.525167;8.000000;
1003933042;2.525167;8.000000;
1004033041;2.498251;8.000000;
1004133056;2.487225;8.000000;
1004233036;2.520627;8.000000;
1004333059;2.493387;8.000000;
1004433042;2.486901;8.000000;
1004533064;2.512195;8.000000;
1004633064;2.500197;8.000000;
1004733032;2.505061;8.000000;
1004833050;2.512519;8.000000;
1004933048;2.483658;8.000000;
1005033078;2.509277;8.000000;
1005133065;2.522248;8.000000;
1005233049;2.488198;8.000000;
1005333060;2.469065;8.000000;
1005433053;2.502791;8.000000;
1005533025;2.528085;8.000000;
1005633052;2.520951;8.000000;
1005733052;2.484631;8.000000;
1005833050;2.501494;8.000000;
1005933060;2.501818;8.000000;
1006033070;2.505061;8.000000;
1006133077;2.522897;8.000000;
1006233060;2.479767;8.000000;
1006333058;2.493387;8.000000;
1006433058;2.518357;8.000000;
1006533031;2.513817;8.000000;
1006633066;2.520302;8.000000;
1006733058;2.506358;8.000000;
1006833083;2.513492;8.000000;
1006933058;2.473281;8.000000;
1007033081;2.472957;8.000000;
1007133066;2.482685;8.000000;
1007233068;2.489819;8.000000;
1007333057;2.485279;8.000000;
1007433061;2.503115;8.000000;
1007533073;2.486901;8.000000;
1007633088;2.508304;8.000000;
1007733084;2.531328;8.000000;
1007833072;2.477172;8.000000;
1007933055;2.496954;8.000000;
1008033080;2.527112;8.000000;
1008133088;2.487549;8.000000;
1008233088;2.502791;8.000000;
1008333081;2.479118;8.000000;
1008433086;2.493711;8.000000;
1008533079;2.493062;8.000000;
1008633079;2.512844;8.000000;
1008733087;2.489819;8.000000;
1008833088;2.497278;8.000000;
1008933094;2.543651;8.000000;
1009033092;2.510249;8.000000;
1009133088;2.481712;8.000000;
1009233085;2.492738;8.000000;
1009333081;2.529706;8.000000;
1009433083;2.473605;8.000000;
1009533091;2.501818;8.000000;
1009633086;2.520302;8.000000;
1009733095;2.503439;8.000000;
1009833100;2.519005;8.000000;
1009933096;2.535219;8.000000;
1010033116;2.516087;8.000000;
1010133120;2.498575;8.000000;
1010233102;2.515114;8.000000;
1010333086;2.496305;8.000000;
1010433103;2.496629;8.000000;
1010533057;2.486577;8.000000;
1010633111;2.500521;8.000000;
1010733097;2.502791;8.000000;
1010833097;2.514141;8.000000;
1010933095;2.501169;8.000000;
1011033104;2.519654;8.000000;
1011133097;2.491765;8.000000;
1011233102;2.507979;8.000000;
1011333100;2.507655;8.000000;
1011433093;2.510898;8.000000;
1011533109;2.509925;8.000000;
1011633113;2.509925;8.000000;
1011733115;2.509277;8.000000;
1011833109;2.521599;8.000000;
1011933107;2.520302;8.000000;
1012033125;2.482685;8.000000;
1012133085;2.494684;8.000000;
1012233111;2.499224;8.000000;
1012333129;2.503764;8.000000;
1012433108;2.509925;8.000000;
1012533119;2.514465;8.000000;
1012633123;2.511547;8.000000;
1012733115;2.507007;8.000000;
1012833131;2.523545;8.000000;
1012933119;2.506682;8.000000;
1013033116;2.496629;8.000000;
1013133119;2.508952;8.000000;
1013233124;2.501169;8.000000;
1013333114;2.528734;8.000000;
1013433123;2.491117;8.000000;
1013533125;2.497278;8.000000;
1013633130;2.494035;8.000000;
1013733171;2.511222;8.000000;
1013833122;2.503764;8.000000;
1013933122;2.503439;8.000000;
1014033130;2.504737;8.000000;
1014133118;2.511547;8.000000;
1014233127;2.501169;8.000000;
1014333122;2.528734;8.000000;
1014433127;2.515762;8.000000;
1014533125;2.496954;8.000000;
1014633145;2.520627;8.000000;
1014733150;2.509601;8.000000;
1014833142;2.505061;8.000000;
1014933139;2.513492;8.000000;
1015033152;2.504412;8.000000;
1015133148;2.497278;8.000000;
1015233153;2.494684;8.000000;
1015333125;2.502467;8.000000;
1015433149;2.520302;8.000000;
1015533138;2.513817;8.000000;
1015633135;2.492089;8.000000;
1015733158;2.514789;8.000000;
1015833158;2.511547;8.000000;
1015933140;2.497927;8.000000;
1016033147;2.501818;8.000000;
1016133142;2.501818;8.000000;
1016233149;2.504412;8.000000;
1016333158;2.511222;8.000000;
1016433156;2.504412;8.000000;
1016533146;2.506034;8.000000;
1016633155;2.509601;8.000000;
1016733155;2.499872;8.000000;
1016833148;2.498251;8.000000;
1016933148;2.500197;8.000000;
1017033168;2.511222;8.000000;
1017133171;2.472957;8.000000;
1017233153;2.487549;8.000000;
1017333154;2.497602;8.000000;
1017433156;2.490792;8.000000;
1017533156;2.519654;8.000000;
1017633157;2.502142;8.000000;
1017733154;2.484955;8.000000;
1017833181;2.504737;8.000000;
1017933182;2.514141;8.000000;
1018033174;2.495008;8.000000;
1018133168;2.488522;8.000000;
1018233172;2.509277;8.000000;
1018333174;2.499548;8.000000;
1018433164;2.511547;8.000000;
1018533165;2.491117;8.000000;
1018633170;2.501169;8.000000;
1018733166;2.506358;8.000000;
1018833175;2.519329;8.000000;
1018933165;2.495008;8.000000;
1019033201;2.506358;8.000000;
1019133177;2.490792;8.000000;
1019233138;2.490468;8.000000;
1019333142;2.498899;8.000000;
1019433193;2.494359;8.000000;
1019533174;2.488198;8.000000;
1019633172;2.510898;8.000000;
1019733174;2.484307;8.000000;
1019833173;2.481064;8.000000;
1019933174;2.523545;8.000000;
1020033174;2.505709;8.000000;
1020133176;2.498575;8.000000;
1020233203;2.504412;8.000000;
1020333187;2.510898;8.000000;
1020433186;2.491117;8.000000;
1020533154;2.503764;8.000000;
1020633196;2.506034;8.000000;
1020733200;2.505385;8.000000;
1020833186;2.496629;8.000000;
1020933186;2.500845;8.000000;
1021033182;2.514789;8.000000;
1021133195;2.499872;8.000000;
1021233191;2.502142;8.000000;
1021333214;2.492738;8.000000;
1021433186;2.484631;8.000000;
1021533198;2.480740;8.000000;
1021633199;2.468741;8.000000;
1021733199;2.519654;8.000000;
1021833198;2.497278;8.000000;
1021933187;2.497602;8.000000;
1022033186;2.519005;8.000000;
1022133185;2.501169;8.000000;
1022233203;2.499872;8.000000;
1022333189;2.505061;8.000000;
1022433218;2.514789;8.000000;
1022533207;2.521599;8.000000;
1022633214;2.505061;8.000000;
1022733202;2.470362;8.000000;
1022833200;2.468417;8.000000;
1022933203;2.471335;8.000000;
1023033201;2.500521;8.000000;
1023133204;2.446690;8.000000;
1023233207;2.495657;8.000000;
1023333207;2.481064;8.000000;
1023433205;2.504737;8.000000;
1023533234;2.473605;8.000000;
1023633208;2.467768;8.000000;
1023733213;2.489819;8.000000;
1023833210;2.480415;8.000000;
1023933211;2.489495;8.000000;
1024033239;2.438258;8.000000;
1024133202;2.479767;8.000000;
1024233211;2.491441;8.000000;
1024333214;2.492089;8.000000;
1024433223;2.485604;8.000000;
1024533217;2.490144;8.000000;
1024633218;2.483334;8.000000;
1024733222;2.479118;8.000000;
1024833225;2.480415;8.000000;
1024933239;2.464850;8.000000;
1025033216;2.478470;8.000000;
1025133233;2.486577;8.000000;
1025233219;2.493062;8.000000;
1025333243;2.495008;8.000000;
1025433223;2.479118;8.000000;
1025533224;2.479767;8.000000;
1025633228;2.473605;8.000000;
1025733222;2.512519;8.000000;
1025833232;2.486901;8.000000;
1025933244;2.473605;8.000000;
1026033223;2.495981;8.000000;
1026133242;2.508628;8.000000;
1026233225;2.491441;8.000000;
1026333238;2.493062;8.000000;
1026433231;2.503439;8.000000;
1026533232;2.502467;8.000000;
1026633239;2.497278;8.000000;
1026733234;2.491765;8.000000;
1026833247;2.493062;8.000000;
1026933245;2.513817;8.000000;
1027033237;2.497278;8.000000;
1027133237;2.474254;8.000000;
1027233242;2.487874;8.000000;
1027333252;2.486901;8.000000;
1027433235;2.516411;8.000000;
1027533236;2.483334;8.000000;
1027633238;2.472632;8.000000;
1027733215;2.485604;8.000000;
1027833252;2.490144;8.000000;
1027933245;2.467444;8.000000;
1028033243;2.472632;8.000000;
1028133254;2.496629;8.000000;
1028233256;2.458688;8.000000;
1028333245;2.494035;8.000000;
1028433254;2.481064;8.000000;
1028533256;2.459661;8.000000;
1028633250;2.470038;8.000000;
1028733231;2.461607;8.000000;
1028833252;2.457391;8.000000;
1028933268;2.451230;8.000000;
1029033276;2.495657;8.000000;
1029133274;2.485279;8.000000;
1029233260;2.481388;8.000000;
1029333255;2.489495;8.000000;
1029433258;2.475551;8.000000;
1029533268;2.516735;8.000000;
1029633270;2.452851;8.000000;
1029733248;2.469714;8.000000;
1029833261;2.454148;8.000000;
1029933271;2.497278;8.000000;
1030033259;2.475227;8.000000;
1030133270;2.472957;8.000000;
1030233275;2.515762;8.000000;
1030333247;2.480091;8.000000;
1030433268;2.454797;8.000000;
1030533268;2.483334;8.000000;
1030633273;2.453500;8.000000;
1030733266;2.449932;8.000000;
1030833279;2.453175;8.000000;
1030933267;2.478145;8.000000;
1031033329;2.483658;8.000000;
1031133249;2.422693;8.000000;
1031233244;2.456418;8.000000;
1031333230;2.471660;8.000000;
1031433230;2.502142;8.000000;
1031533228;2.485604;8.000000;
1031633287;2.453175;8.000000;
1031733272;2.466147;8.000000;
1031833288;2.465498;8.000000;
1031933280;2.476200;8.000000;
1032033301;2.511871;8.000000;
1032133273;2.470362;8.000000;
1032233293;2.486252;8.000000;
1032333306;2.515762;8.000000;
1032433287;2.464525;8.000000;
1032533314;2.473605;8.000000;
1032633289;2.456094;8.000000;
1032733313;2.450257;8.000000;
1032833309;2.447662;8.000000;
1032933318;2.477497;8.000000;
1033033295;2.476200;8.000000;
1033133292;2.491765;8.000000;
1033233290;2.475875;8.000000;
1033333310;2.456742;8.000000;
1033433294;2.495008;8.000000;
1033533294;2.454472;8.000000;
1033633294;2.456418;8.000000;
1033733296;2.466147;8.000000;
1033833296;2.459661;8.000000;
1033933296;2.459337;8.000000;
